lane,season,team,player_id,pro_id,path,line,token,evidence
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7716,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7726,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7794,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7895,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7911,2753,"""right_team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,7958,120,"""player_id"": ""201202"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8015,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8077,2753,"""left_team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8101,714,"""player_id"": ""202714"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8119,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8197,2753,"""right_team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8335,115,"""player_id"": ""101150"","
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8374,115,"""player_id"": ""201150"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8428,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8535,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,8764,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9117,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9310,2774,"""player_id"": ""1627744"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9323,2774,"""player_id"": ""1627744"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9510,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9767,2750,"""left_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,PHX,714,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9778,714,"""player_id"": ""202714"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,9939,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10001,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10095,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10272,2774,"""player_id"": ""1627746"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10285,2774,"""player_id"": ""1627748"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10355,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10391,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10537,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10547,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10563,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10719,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10742,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10755,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10771,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10794,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10859,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10872,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10940,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10976,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,10992,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11000,2774,"""player_id"": ""1627746"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11018,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11041,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11106,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11122,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11148,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11161,2750,"""right_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11208,115,"""player_id"": ""101150"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11343,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11353,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11392,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11470,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11499,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11538,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11561,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11624,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11798,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,11912,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12045,2753,"""right_team_id"": 1610612753,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12079,115,"""player_id"": ""201152"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12521,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12534,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12669,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12799,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,12994,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13059,2753,"""right_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13264,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13314,2774,"""player_id"": ""1627745"","
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13446,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13592,2750,"""right_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,13756,115,"""player_id"": ""201152"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,14133,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,14216,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,14265,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,14304,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,15004,2774,"""player_id"": ""1627742"","
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,15017,2774,"""player_id"": ""1627747"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,15708,2750,"""left_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,CLE,2753,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,15903,2753,"""left_team_id"": 1610612753,"
VALIDATION_MINUTES,2005-06,PHI,2774,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,15940,2774,"""player_id"": ""1627741"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16283,2750,"""right_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,115,431010081,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16408,115,"""player_id"": ""1631159"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16410,2750,"""left_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16499,120,"""player_id"": ""1631207"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16512,120,"""player_id"": ""1631207"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16525,120,"""player_id"": ""1631207"","
TENURE_IDENTITY,2001-02,CHI,1763,431010425,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16590,1763,"""player_id"": ""1641763"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16595,2750,"""right_team_id"": 1610612750,"
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/tenure_consistency_audit.json,16644,2750,"""left_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,18,120,"""source_reference"": ""https://web.archive.org/web/20221209193444id_/https://www.basketball-reference.com/leagues/NBA_2012_transactions.html#row-420"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,51,2009,"""source_reference"": ""https://web.archive.org/web/20220519122233id_/https://www.basketball-reference.com/leagues/NBA_2009_transactions.html#row-63"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,62,120,"""source_reference"": ""https://web.archive.org/web/20221209180953id_/https://www.basketball-reference.com/leagues/NBA_2001_transactions.html#row-50"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,84,120,"""source_reference"": ""https://web.archive.org/web/20221209192231id_/https://www.basketball-reference.com/leagues/NBA_2004_transactions.html#row-201"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,95,120,"""source_reference"": ""https://web.archive.org/web/20221209192231id_/https://www.basketball-reference.com/leagues/NBA_2004_transactions.html#row-211"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,109,2009,"""season"": ""2009-10"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,116,2750,"""destination_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,117,120,"""source_reference"": ""https://web.archive.org/web/20221209193233id_/https://www.basketball-reference.com/leagues/NBA_2010_transactions.html#row-177"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,128,120,"""source_reference"": ""https://web.archive.org/web/20221209192231id_/https://www.basketball-reference.com/leagues/NBA_2004_transactions.html#row-224"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,139,120,"""source_reference"": ""https://web.archive.org/web/20221209193444id_/https://www.basketball-reference.com/leagues/NBA_2012_transactions.html#row-28"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,153,2009,"""season"": ""2009-10"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,161,120,"""source_reference"": ""https://web.archive.org/web/20221209193233id_/https://www.basketball-reference.com/leagues/NBA_2010_transactions.html#row-247"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,172,120,"""source_reference"": ""https://web.archive.org/web/20221209183617id_/https://www.basketball-reference.com/leagues/NBA_2002_transactions.html#row-214"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,194,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-588"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,205,120,"""source_reference"": ""https://web.archive.org/web/20221209193646id_/https://www.basketball-reference.com/leagues/NBA_2008_transactions.html#row-269"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,216,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-611"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,227,120,"""source_reference"": ""https://web.archive.org/web/20221209192742id_/https://www.basketball-reference.com/leagues/NBA_2006_transactions.html#row-244"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,232,120,"""resolved_player_id"": ""120"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,238,120,"""source_reference"": ""https://web.archive.org/web/20221209192502id_/https://www.basketball-reference.com/leagues/NBA_2005_transactions.html#row-259"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,249,120,"""source_reference"": ""https://web.archive.org/web/20221209193444id_/https://www.basketball-reference.com/leagues/NBA_2012_transactions.html#row-271"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,271,120,"""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-717"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,282,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-426"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,293,120,"""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-732"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,304,120,"""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-735"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,315,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-19"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,326,2009,"""source_reference"": ""https://web.archive.org/web/20220519122233id_/https://www.basketball-reference.com/leagues/NBA_2009_transactions.html#row-17"""
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,346,2750,"""source_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,348,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-53"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,359,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-61"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,381,120,"""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-81"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,392,120,"""source_reference"": ""https://web.archive.org/web/20221209192844id_/https://www.basketball-reference.com/leagues/NBA_2007_transactions.html#row-31"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,403,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-104"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,414,120,"""source_reference"": ""https://web.archive.org/web/20221209192844id_/https://www.basketball-reference.com/leagues/NBA_2007_transactions.html#row-36"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,425,120,"""source_reference"": ""https://web.archive.org/web/20221209183617id_/https://www.basketball-reference.com/leagues/NBA_2002_transactions.html#row-15"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,430,120,"""resolved_player_id"": ""120"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,436,120,"""source_reference"": ""https://web.archive.org/web/20221209183617id_/https://www.basketball-reference.com/leagues/NBA_2002_transactions.html#row-19"""
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,446,2750,"""destination_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,458,120,"""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-163"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,469,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-11"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,480,120,"""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-12"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,505,2009,"""season"": ""2009-10"","
VALIDATION_MINUTES,2001-02,ATL,2750,,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,511,2750,"""source_team_id"": 1610612750,"
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,513,120,"""source_reference"": ""https://web.archive.org/web/20221209193233id_/https://www.basketball-reference.com/leagues/NBA_2010_transactions.html#row-365"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,524,120,"""source_reference"": ""https://web.archive.org/web/20221209193646id_/https://www.basketball-reference.com/leagues/NBA_2008_transactions.html#row-357"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,568,120,"""source_reference"": ""https://web.archive.org/web/20221209193646id_/https://www.basketball-reference.com/leagues/NBA_2008_transactions.html#row-286"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,623,120,"""source_reference"": ""https://web.archive.org/web/20221209192742id_/https://www.basketball-reference.com/leagues/NBA_2006_transactions.html#row-111"""
TENURE_IDENTITY,2001-02,CHI,2009,431010528,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,634,2009,"""source_reference"": ""https://web.archive.org/web/20220519122233id_/https://www.basketball-reference.com/leagues/NBA_2009_transactions.html#row-112"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,645,120,"""source_reference"": ""https://web.archive.org/web/20221209192231id_/https://www.basketball-reference.com/leagues/NBA_2004_transactions.html#row-144"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,683,120,"""resolved_player_id"": ""120"","
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,689,120,"""source_reference"": ""https://web.archive.org/web/20221209192231id_/https://www.basketball-reference.com/leagues/NBA_2004_transactions.html#row-171"""
TENURE_IDENTITY,2001-02,ATL,120,431010406,team_trb_all_players/impact_database/roster_tenure/historical_transaction_repair_v4_summary.json,700,120,"""source_reference"": ""https://web.archive.org/web/20221209192844id_/https://www.basketball-reference.com/leagues/NBA_2007_transactions.html#row-80"""
