season,batch_index,artifact,game_id,error
2009-10,7,treb-fanout-2009-7,20900745,"ValueError: starter solution requires missing in-period lineup transition game=20900745 period=2 team=1610612748: starters=[2306, 2617, 2748, 201202, 201563] violations=[{'kind': 'participant', 'event_num': 183, 'player_id': 2047, 'event_type': 6}]"
2009-10,7,treb-fanout-2009-7,20900753,"ValueError: starter solution requires missing in-period lineup transition game=20900753 period=4 team=1610612761: starters=[2547, 101120, 101161, 101181, 201603] violations=[{'kind': 'participant', 'event_num': 401, 'player_id': 101127, 'event_type': 6}]"
2009-10,8,treb-fanout-2009-8,20900805,"ValueError: starter solution requires missing in-period lineup transition game=20900805 period=3 team=1610612755: starters=[947, 1882, 2223, 2738, 201950] violations=[{'kind': 'participant', 'event_num': 305, 'player_id': 2223, 'event_type': 6}]"
2009-10,8,treb-fanout-2009-8,20900808,"ValueError: non-unique v3/team-local starter solution game=20900808 period=6 team=1610612763: candidates=[2216, 200752, 200758, 201144, 201188, 201564, 201589, 201934, 201960] prior=[2216, 200752, 201144, 201188, 201564] best_score=0 solutions=[[2216, 200752, 201144, 201188, 201564], [200752, 200758, 201144, 201188, 201564], [200752, 201144, 201188, 201564, 201589], [200752, 201144, 201188, 201564, 201934], [200752, 201144, 201188, 201564, 201960]]"
2009-10,8,treb-fanout-2009-8,20900869,"ValueError: non-unique v3/team-local starter solution game=20900869 period=3 team=1610612747: candidates=[965, 977, 1897, 2200, 2694, 101115] prior=[965, 977, 1897, 2200, 2694] best_score=0 solutions=[[965, 977, 1897, 2200, 101115], [965, 977, 2200, 2694, 101115]]"
2009-10,9,treb-fanout-2009-9,20900912,"ValueError: non-unique v3/team-local starter solution game=20900912 period=5 team=1610612748: candidates=[979, 2047, 2048, 2306, 2548, 2617, 2748, 201202, 201563, 201596] prior=[979, 2047, 2548, 2617, 2748] best_score=0 solutions=[[979, 2047, 2306, 2548, 2617], [979, 2048, 2306, 2548, 2617], [979, 2306, 2548, 2617, 2748], [979, 2306, 2548, 2617, 201202], [979, 2306, 2548, 2617, 201563], [979, 2306, 2548, 2617, 201596]]"
2009-10,9,treb-fanout-2009-9,20900936,"ValueError: starter solution requires missing in-period lineup transition game=20900936 period=2 team=1610612765: starters=[1888, 2198, 2419, 2732, 101111] violations=[{'kind': 'participant', 'event_num': 113, 'player_id': 1112, 'event_type': 6}]"
2009-10,9,treb-fanout-2009-9,20900943,"ValueError: starter solution requires missing in-period lineup transition game=20900943 period=2 team=1610612742: starters=[1717, 2052, 2059, 2679, 200826] violations=[{'kind': 'participant', 'event_num': 231, 'player_id': 1717, 'event_type': 6}]"
2009-10,9,treb-fanout-2009-9,20900948,"ValueError: starter solution requires missing in-period lineup transition game=20900948 period=3 team=1610612764: starters=[2034, 101154, 200751, 201154, 201580] violations=[{'kind': 'participant', 'event_num': 322, 'player_id': 201154, 'event_type': 6}]"
2009-10,9,treb-fanout-2009-9,20900952,"ValueError: starter solution requires missing in-period lineup transition game=20900952 period=4 team=1610612747: starters=[1885, 1897, 101115, 200769, 200770] violations=[{'kind': 'participant', 'event_num': 423, 'player_id': 2200, 'event_type': 6}]"
2009-10,9,treb-fanout-2009-9,20900971,"ValueError: starter solution requires missing in-period lineup transition game=20900971 period=3 team=1610612740: starters=[2050, 2561, 2731, 201153, 201954] violations=[{'kind': 'participant', 'event_num': 359, 'player_id': 201954, 'event_type': 6}]"
2009-10,10,treb-fanout-2009-10,20901027,"ValueError: non-unique v3/team-local starter solution game=20901027 period=6 team=1610612758: candidates=[2137, 2757, 101128, 201150, 201171, 201187, 201574, 201590, 201936, 201956] prior=[2137, 2757, 101128, 201150, 201574] best_score=0 solutions=[[2137, 2757, 101128, 201150, 201171], [2137, 2757, 101128, 201150, 201187], [2137, 2757, 101128, 201150, 201574], [2137, 2757, 101128, 201150, 201590], [2137, 2757, 101128, 201150, 201936], [2137, 2757, 101128, 201150, 201956]]"
2009-10,10,treb-fanout-2009-10,20901031,"ValueError: starter solution requires missing in-period lineup transition game=20901031 period=3 team=1610612761: starters=[2045, 2547, 101181, 200745, 201942] violations=[{'kind': 'participant', 'event_num': 319, 'player_id': 2556, 'event_type': 6}]"
2009-10,10,treb-fanout-2009-10,20901037,"ValueError: starter solution requires missing in-period lineup transition game=20901037 period=3 team=1610612760: starters=[2420, 200757, 201142, 201145, 201566] violations=[{'kind': 'participant', 'event_num': 358, 'player_id': 201566, 'event_type': 6}]"
2009-10,10,treb-fanout-2009-10,20901083,"ValueError: starter solution requires missing in-period lineup transition game=20901083 period=4 team=1610612751: starters=[2039, 2743, 200767, 201604, 201944] violations=[{'kind': 'participant', 'event_num': 406, 'player_id': 2734, 'event_type': 6}]"
2009-10,10,treb-fanout-2009-10,20901097,"ValueError: starter solution requires missing in-period lineup transition game=20901097 period=3 team=1610612766: starters=[689, 1536, 2222, 2564, 101109] violations=[{'kind': 'participant', 'event_num': 310, 'player_id': 1536, 'event_type': 6}]"
2009-10,11,treb-fanout-2009-11,20901104,"ValueError: starter solution requires missing in-period lineup transition game=20901104 period=3 team=1610612741: starters=[1802, 2457, 201565, 201949, 201959] violations=[{'kind': 'participant', 'event_num': 262, 'player_id': 201149, 'event_type': 6}]"
2009-10,11,treb-fanout-2009-11,20901113,"ValueError: starter solution requires missing in-period lineup transition game=20901113 period=3 team=1610612756: starters=[255, 959, 2202, 2260, 2405] violations=[{'kind': 'participant', 'event_num': 274, 'player_id': 2405, 'event_type': 6}]"
2009-10,11,treb-fanout-2009-11,20901127,"ValueError: starter solution requires missing in-period lineup transition game=20901127 period=1 team=1610612765: starters=[1112, 2419, 101198, 201155, 201973] violations=[{'kind': 'participant', 'event_num': 75, 'player_id': 1112, 'event_type': 6}]"
2009-10,11,treb-fanout-2009-11,20901196,"ValueError: starter solution requires missing in-period lineup transition game=20901196 period=2 team=1610612747: starters=[1885, 2200, 2756, 200769, 200770] violations=[{'kind': 'participant', 'event_num': 114, 'player_id': 977, 'event_type': 6}]"
2009-10,12,treb-fanout-2009-12,20901202,"ValueError: starter solution requires missing in-period lineup transition game=20901202 period=1 team=1610612754: starters=[2211, 2248, 101122, 201575, 201579] violations=[{'kind': 'participant', 'event_num': 87, 'player_id': 2211, 'event_type': 6}]"
2009-10,12,treb-fanout-2009-12,20901209,"ValueError: starter solution requires missing in-period lineup transition game=20901209 period=3 team=1610612763: starters=[2216, 200752, 201144, 201564, 201934] violations=[{'kind': 'participant', 'event_num': 447, 'player_id': 2216, 'event_type': 6}, {'kind': 'participant', 'event_num': 448, 'player_id': 2216, 'event_type': 6}]"
2009-10,12,treb-fanout-2009-12,20901213,"ValueError: starter solution requires missing in-period lineup transition game=20901213 period=3 team=1610612741: starters=[2550, 2736, 201149, 201565, 201959] violations=[{'kind': 'participant', 'event_num': 321, 'player_id': 201959, 'event_type': 6}]"
2009-10,12,treb-fanout-2009-12,20901222,"ValueError: non-unique v3/team-local starter solution game=20901222 period=5 team=1610612748: candidates=[2047, 2048, 2306, 2592, 2748, 200821, 201202, 201563, 201596] prior=[2306, 2748, 201202, 201563, 201596] best_score=0 solutions=[[2047, 2748, 201202, 201563, 201596], [2048, 2748, 201202, 201563, 201596], [2306, 2748, 201202, 201563, 201596], [2592, 2748, 201202, 201563, 201596], [2748, 200821, 201202, 201563, 201596]]"
2010-11,0,treb-fanout-2010-0,21000025,"ValueError: starter solution requires missing in-period lineup transition game=21000025 period=2 team=1610612753: starters=[2554, 2768, 101138, 101162, 200755] violations=[{'kind': 'participant', 'event_num': 149, 'player_id': 2730, 'event_type': 6}]"
2010-11,0,treb-fanout-2010-0,21000048,"ValueError: non-unique v3/team-local starter solution game=21000048 period=5 team=1610612764: candidates=[2550, 101154, 201146, 201154, 201580, 202322, 202344] prior=[2550, 101154, 201156, 201858, 202322] best_score=0 solutions=[[2550, 101154, 201154, 201580, 202322], [101154, 201146, 201154, 201580, 202322], [101154, 201154, 201580, 202322, 202344]]"
2010-11,0,treb-fanout-2010-0,21000075,"ValueError: starter solution requires missing in-period lineup transition game=21000075 period=4 team=1610612748: starters=[980, 2067, 2544, 2592, 2617] violations=[{'kind': 'participant', 'event_num': 406, 'player_id': 2544, 'event_type': 5}]"
2010-11,0,treb-fanout-2010-0,21000076,"ValueError: non-unique v3/team-local starter solution game=21000076 period=5 team=1610612763: candidates=[2216, 2754, 200752, 201144, 201151, 201188, 201564, 201934, 201970] prior=[2216, 200752, 201144, 201188, 201564] best_score=0 solutions=[[2216, 200752, 201144, 201188, 201564], [2754, 200752, 201144, 201188, 201564], [200752, 201144, 201151, 201188, 201564], [200752, 201144, 201188, 201564, 201934], [200752, 201144, 201188, 201564, 201970]]"
2010-11,0,treb-fanout-2010-0,21000086,"ValueError: non-unique v3/team-local starter solution game=21000086 period=5 team=1610612762: candidates=[1905, 1922, 1952, 2744, 101114, 101139, 101179, 200794, 201178, 202330] prior=[1905, 1952, 2744, 101114, 200794] best_score=0 solutions=[[1905, 2744, 101114, 101139, 200794], [1922, 2744, 101114, 101139, 200794], [1952, 2744, 101114, 101139, 200794], [2744, 101114, 101139, 101179, 200794], [2744, 101114, 101139, 200794, 201178], [2744, 101114, 101139, 200794, 202330]]"
2010-11,1,treb-fanout-2010-1,21000109,"ValueError: starter solution requires missing in-period lineup transition game=21000109 period=4 team=1610612753: starters=[1713, 2047, 2768, 101138, 101162] violations=[{'kind': 'participant', 'event_num': 421, 'player_id': 2730, 'event_type': 6}]"
2010-11,1,treb-fanout-2010-1,21000163,"ValueError: starter solution requires missing in-period lineup transition game=21000163 period=3 team=1610612742: starters=[467, 1717, 2052, 2199, 2406] violations=[{'kind': 'participant', 'event_num': 289, 'player_id': 1717, 'event_type': 6}]"
2010-11,2,treb-fanout-2010-2,21000213,"ValueError: starter solution requires missing in-period lineup transition game=21000213 period=3 team=1610612753: starters=[1740, 2047, 2730, 2749, 200755] violations=[{'kind': 'participant', 'event_num': 358, 'player_id': 2749, 'event_type': 6}]"
2010-11,2,treb-fanout-2010-2,21000214,"ValueError: starter solution requires missing in-period lineup transition game=21000214 period=3 team=1610612765: starters=[1112, 1888, 2419, 101131, 201155] violations=[{'kind': 'participant', 'event_num': 349, 'player_id': 1888, 'event_type': 6}]"
2010-11,2,treb-fanout-2010-2,21000288,ValueError: unmatched PBP rebound rows game=21000288: 1
2010-11,2,treb-fanout-2010-2,21000290,"ValueError: non-unique v3/team-local starter solution game=21000290 period=5 team=1610612745: candidates=[1802, 2203, 2449, 2755, 101236, 200768, 201584, 201941, 201966, 201978, 202397] prior=[1802, 2203, 2449, 200768, 201584] best_score=0 solutions=[[1802, 2203, 2449, 200768, 201584], [1802, 2449, 2755, 200768, 201584], [1802, 2449, 101236, 200768, 201584], [1802, 2449, 200768, 201584, 201941], [1802, 2449, 200768, 201584, 201966], [1802, 2449, 200768, 201584, 201978], [1802, 2449, 200768, 201584, 202397]]"
2010-11,3,treb-fanout-2010-3,21000313,"ValueError: starter solution requires missing in-period lineup transition game=21000313 period=2 team=1610612745: starters=[1802, 201584, 201941, 201966, 201978] violations=[{'kind': 'participant', 'event_num': 181, 'player_id': 1802, 'event_type': 6}]"
2010-11,3,treb-fanout-2010-3,21000316,"ValueError: starter solution requires missing in-period lineup transition game=21000316 period=3 team=1610612743: starters=[1497, 1733, 2403, 201167, 201951] violations=[{'kind': 'participant', 'event_num': 332, 'player_id': 1497, 'event_type': 6}]"
2010-11,3,treb-fanout-2010-3,21000381,"ValueError: starter solution requires missing in-period lineup transition game=21000381 period=4 team=1610612754: starters=[1899, 2551, 101122, 200780, 201575] violations=[{'kind': 'participant', 'event_num': 437, 'player_id': 200780, 'event_type': 6}]"
2010-11,3,treb-fanout-2010-3,21000394,"ValueError: non-unique v3/team-local starter solution game=21000394 period=5 team=1610612739: candidates=[1515, 1712, 2590, 2760, 200081, 200789, 201196, 201581] prior=[1515, 1712, 2760, 101214, 200081] best_score=0 solutions=[[1515, 1712, 2590, 2760, 200081], [1515, 1712, 2590, 2760, 200789], [1515, 1712, 2590, 2760, 201196], [1515, 1712, 2590, 2760, 201581]]"
2010-11,3,treb-fanout-2010-3,21000396,"ValueError: starter solution requires missing in-period lineup transition game=21000396 period=4 team=1610612762: starters=[1905, 2246, 2248, 101139, 200794] violations=[{'kind': 'participant', 'event_num': 367, 'player_id': 101114, 'event_type': 6}]"
2010-11,4,treb-fanout-2010-4,21000424,"ValueError: starter solution requires missing in-period lineup transition game=21000424 period=3 team=1610612738: starters=[406, 708, 951, 1718, 101126] violations=[{'kind': 'participant', 'event_num': 295, 'player_id': 1718, 'event_type': 6}]"
2010-11,4,treb-fanout-2010-4,21000440,"ValueError: non-unique v3/team-local starter solution game=21000440 period=5 team=1610612765: candidates=[1112, 1503, 1888, 2419, 2732, 101131, 201155, 202328] prior=[1503, 1888, 2419, 101131, 201155] best_score=0 solutions=[[1112, 1503, 2419, 101131, 201155], [1503, 1888, 2419, 101131, 201155], [1503, 2419, 2732, 101131, 201155], [1503, 2419, 101131, 201155, 202328]]"
2010-11,4,treb-fanout-2010-4,21000455,"ValueError: starter solution requires missing in-period lineup transition game=21000455 period=4 team=1610612739: starters=[200081, 200789, 200797, 201196, 201581] violations=[{'kind': 'participant', 'event_num': 484, 'player_id': 200789, 'event_type': 6}]"
2010-11,4,treb-fanout-2010-4,21000457,"ValueError: starter solution requires missing in-period lineup transition game=21000457 period=2 team=1610612752: starters=[101142, 200761, 201568, 201962, 202361] violations=[{'kind': 'participant', 'event_num': 247, 'player_id': 200761, 'event_type': 6}]"
2010-11,4,treb-fanout-2010-4,21000459,"ValueError: starter solution requires missing in-period lineup transition game=21000459 period=3 team=1610612761: starters=[101132, 101161, 201573, 201595, 201942] violations=[{'kind': 'participant', 'event_num': 291, 'player_id': 101132, 'event_type': 6}]"
2010-11,4,treb-fanout-2010-4,21000475,"ValueError: starter solution requires missing in-period lineup transition game=21000475 period=4 team=1610612757: starters=[1752, 201164, 201587, 201967, 201988] violations=[{'kind': 'participant', 'event_num': 495, 'player_id': 948, 'event_type': 6}]"
2010-11,5,treb-fanout-2010-5,21000546,"ValueError: starter solution requires missing in-period lineup transition game=21000546 period=3 team=1610612750: starters=[2545, 2557, 201147, 201567, 202325] violations=[{'kind': 'participant', 'event_num': 354, 'player_id': 202325, 'event_type': 5}, {'kind': 'participant', 'event_num': 378, 'player_id': 2545, 'event_type': 6}]"
2010-11,5,treb-fanout-2010-5,21000554,"ValueError: starter solution requires missing in-period lineup transition game=21000554 period=2 team=1610612737: starters=[2037, 2207, 2585, 101107, 201143] violations=[{'kind': 'participant', 'event_num': 99, 'player_id': 2585, 'event_type': 6}]"
2010-11,5,treb-fanout-2010-5,21000556,"ValueError: starter solution requires missing in-period lineup transition game=21000556 period=1 team=1610612758: starters=[2757, 101128, 101129, 201574, 202326] violations=[{'kind': 'participant', 'event_num': 90, 'player_id': 101128, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000615,"ValueError: non-unique v3/team-local starter solution game=21000615 period=5 team=1610612755: candidates=[1499, 1882, 2574, 2738, 101150, 201150, 201152, 201578, 201950, 201975, 202323] prior=[1499, 2738, 201152, 201950, 202323] best_score=0 solutions=[[1499, 2738, 101150, 201152, 202323], [1882, 2738, 101150, 201152, 202323], [2574, 2738, 101150, 201152, 202323], [2738, 101150, 201150, 201152, 202323], [2738, 101150, 201152, 201578, 202323], [2738, 101150, 201152, 201950, 202323], [2738, 101150, 201152, 201975, 202323]]"
2010-11,6,treb-fanout-2010-6,21000625,"ValueError: starter solution requires missing in-period lineup transition game=21000625 period=2 team=1610612746: starters=[200751, 201599, 201933, 202329, 202339] violations=[{'kind': 'participant', 'event_num': 239, 'player_id': 2446, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000628,"ValueError: starter solution requires missing in-period lineup transition game=21000628 period=4 team=1610612746: starters=[1884, 101155, 201569, 201599, 201933] violations=[{'kind': 'participant', 'event_num': 379, 'player_id': 201599, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000648,"ValueError: starter solution requires missing in-period lineup transition game=21000648 period=2 team=1610612753: starters=[2202, 2240, 101138, 200755, 201583] violations=[{'kind': 'participant', 'event_num': 217, 'player_id': 2240, 'event_type': 6}, {'kind': 'participant', 'event_num': 258, 'player_id': 2202, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000663,"ValueError: starter solution requires missing in-period lineup transition game=21000663 period=1 team=1610612743: starters=[1497, 2030, 2403, 2546, 201167] violations=[{'kind': 'participant', 'event_num': 88, 'player_id': 2030, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000664,"ValueError: starter solution requires missing in-period lineup transition game=21000664 period=2 team=1610612738: starters=[101126, 101144, 200765, 201175, 202376] violations=[{'kind': 'participant', 'event_num': 238, 'player_id': 201175, 'event_type': 6}]"
2010-11,6,treb-fanout-2010-6,21000688,"ValueError: non-unique v3/team-local starter solution game=21000688 period=5 team=1610612760: candidates=[2420, 2555, 201142, 201145, 201566, 201586, 201935, 201953] prior=[2555, 201142, 201145, 201566, 201935] best_score=0 solutions=[[2420, 2555, 201142, 201566, 201935], [2555, 201142, 201145, 201566, 201935], [2555, 201142, 201566, 201586, 201935], [2555, 201142, 201566, 201935, 201953]]"
2010-11,7,treb-fanout-2010-7,21000778,"ValueError: starter solution requires missing in-period lineup transition game=21000778 period=2 team=1610612764: starters=[2550, 201156, 201580, 201858, 202344] violations=[{'kind': 'participant', 'event_num': 218, 'player_id': 101154, 'event_type': 6}]"
2010-11,7,treb-fanout-2010-7,21000791,"ValueError: non-unique v3/team-local starter solution game=21000791 period=5 team=1610612746: candidates=[1884, 101113, 101155, 200751, 201599, 201933, 202339] prior=[1884, 101155, 200751, 201933, 202339] best_score=0 solutions=[[1884, 101113, 200751, 201933, 202339], [1884, 101155, 200751, 201933, 202339], [1884, 200751, 201599, 201933, 202339]]"
2010-11,8,treb-fanout-2010-8,21000891,"ValueError: starter solution requires missing in-period lineup transition game=21000891 period=4 team=1610612737: starters=[2037, 2585, 2863, 101107, 201143] violations=[{'kind': 'participant', 'event_num': 384, 'player_id': 2585, 'event_type': 6}]"
2010-11,8,treb-fanout-2010-8,21000895,"ValueError: starter solution requires missing in-period lineup transition game=21000895 period=2 team=1610612753: starters=[2045, 2768, 101138, 200755, 201947] violations=[{'kind': 'participant', 'event_num': 247, 'player_id': 2045, 'event_type': 6}]"
2010-11,9,treb-fanout-2010-9,21000904,"ValueError: starter solution requires missing in-period lineup transition game=21000904 period=3 team=1610612744: starters=[2748, 101135, 101145, 201939, 202327] violations=[{'kind': 'participant', 'event_num': 427, 'player_id': 101145, 'event_type': 6}]"
2010-11,9,treb-fanout-2010-9,21000930,"ValueError: starter solution requires missing in-period lineup transition game=21000930 period=1 team=1610612743: starters=[2030, 2403, 201163, 201167, 201951] violations=[{'kind': 'participant', 'event_num': 64, 'player_id': 2030, 'event_type': 6}]"
2010-11,9,treb-fanout-2010-9,21000968,"ValueError: non-unique v3/team-local starter solution game=21000968 period=5 team=1610612746: candidates=[2590, 101155, 200081, 200751, 200783, 201599, 201933, 202329, 202339] prior=[2590, 101155, 200751, 201599, 201933] best_score=0 solutions=[[2590, 101155, 200751, 201599, 201933], [2590, 200081, 200751, 201599, 201933], [2590, 200751, 200783, 201599, 201933], [2590, 200751, 201599, 201933, 202329], [2590, 200751, 201599, 201933, 202339]]"
2010-11,10,treb-fanout-2010-10,21001007,"ValueError: non-unique v3/team-local starter solution game=21001007 period=5 team=1610612749: candidates=[1863, 1894, 2039, 2422, 2568, 201601, 201943, 201972, 202336] prior=[2039, 2422, 201601, 201943, 201972] best_score=0 solutions=[[1863, 2422, 201601, 201943, 201972], [1894, 2422, 201601, 201943, 201972], [2039, 2422, 201601, 201943, 201972], [2422, 2568, 201601, 201943, 201972], [2422, 201601, 201943, 201972, 202336]]"
2010-11,10,treb-fanout-2010-10,21001013,"ValueError: starter solution requires missing in-period lineup transition game=21001013 period=3 team=1610612755: starters=[1882, 2738, 201150, 201950, 201975] violations=[{'kind': 'participant', 'event_num': 323, 'player_id': 201578, 'event_type': 6}]"
2010-11,10,treb-fanout-2010-10,21001041,"ValueError: starter solution requires missing in-period lineup transition game=21001041 period=1 team=1610612760: starters=[2570, 200757, 201142, 201566, 201586] violations=[{'kind': 'participant', 'event_num': 79, 'player_id': 2570, 'event_type': 6}]"
2010-11,10,treb-fanout-2010-10,21001052,"ValueError: starter solution requires missing in-period lineup transition game=21001052 period=2 team=1610612764: starters=[2230, 201146, 201580, 201858, 202322] violations=[{'kind': 'participant', 'event_num': 162, 'player_id': 202322, 'event_type': 6}]"
2010-11,11,treb-fanout-2010-11,21001119,"ValueError: starter solution requires missing in-period lineup transition game=21001119 period=3 team=1610612747: starters=[965, 977, 1897, 2200, 101115] violations=[{'kind': 'participant', 'event_num': 307, 'player_id': 965, 'event_type': 6}]"
2010-11,12,treb-fanout-2010-12,21001223,"ValueError: starter solution requires missing in-period lineup transition game=21001223 period=1 team=1610612740: starters=[2731, 2772, 101108, 201158, 201171] violations=[{'kind': 'participant', 'event_num': 111, 'player_id': 101108, 'event_type': 6}]"
2011-12,0,treb-fanout-2011-0,21100001,"ValueError: starter solution requires missing in-period lineup transition game=21100001 period=3 team=1610612752: starters=[2199, 2405, 2546, 201962, 202361] violations=[{'kind': 'participant', 'event_num': 416, 'player_id': 2199, 'event_type': 6}]"
2011-12,0,treb-fanout-2011-0,21100007,"ValueError: starter solution requires missing in-period lineup transition game=21100007 period=3 team=1610612749: starters=[1536, 2399, 101106, 101141, 201943] violations=[{'kind': 'participant', 'event_num': 304, 'player_id': 1536, 'event_type': 6}]"
2011-12,0,treb-fanout-2011-0,21100086,"ValueError: starter solution requires missing in-period lineup transition game=21100086 period=2 team=1610612754: starters=[2563, 200811, 201588, 201946, 202362] violations=[{'kind': 'participant', 'event_num': 206, 'player_id': 2561, 'event_type': 6}]"
2011-12,0,treb-fanout-2011-0,21100094,"ValueError: non-unique v3/team-local starter solution game=21100094 period=6 team=1610612748: candidates=[436, 2203, 2547, 2592, 2617, 201596, 202227, 202354, 202708] prior=[2203, 2547, 2592, 201596, 202227] best_score=0 solutions=[[436, 2203, 2547, 201596, 202227], [2203, 2547, 2592, 201596, 202227], [2203, 2547, 2617, 201596, 202227], [2203, 2547, 201596, 202227, 202354], [2203, 2547, 201596, 202227, 202708]]"
2011-12,1,treb-fanout-2011-1,21100121,"ValueError: starter solution requires missing in-period lineup transition game=21100121 period=3 team=1610612753: starters=[2045, 2202, 2730, 2749, 201583] violations=[{'kind': 'participant', 'event_num': 286, 'player_id': 2730, 'event_type': 6}]"
2011-12,1,treb-fanout-2011-1,21100146,"ValueError: starter solution requires missing in-period lineup transition game=21100146 period=4 team=1610612738: starters=[708, 2039, 2554, 101138, 202340] violations=[{'kind': 'participant', 'event_num': 430, 'player_id': 200765, 'event_type': 6}]"
2011-12,1,treb-fanout-2011-1,21100158,"ValueError: starter solution requires missing in-period lineup transition game=21100158 period=1 team=1610612753: starters=[2045, 2202, 2730, 2749, 201583] violations=[{'kind': 'participant', 'event_num': 91, 'player_id': 201175, 'event_type': 6}]"
2011-12,1,treb-fanout-2011-1,21100165,"ValueError: starter solution requires missing in-period lineup transition game=21100165 period=1 team=1610612749: starters=[1536, 2400, 2568, 201943, 202720] violations=[{'kind': 'participant', 'event_num': 106, 'player_id': 1536, 'event_type': 6}]"
2011-12,1,treb-fanout-2011-1,21100187,"ValueError: starter solution requires missing in-period lineup transition game=21100187 period=2 team=1610612745: starters=[2755, 201609, 201941, 201978, 202335] violations=[{'kind': 'participant', 'event_num': 250, 'player_id': 200768, 'event_type': 6}]"
2011-12,2,treb-fanout-2011-2,21100214,"ValueError: non-unique v3/team-local starter solution game=21100214 period=5 team=1610612740: candidates=[2549, 2731, 2772, 101127, 201158, 201160, 201171, 202329, 202349, 202970] prior=[2549, 2772, 101127, 201158, 201160] best_score=0 solutions=[[2549, 2731, 101127, 201158, 201160], [2549, 2772, 101127, 201158, 201160], [2549, 101127, 201158, 201160, 201171], [2549, 101127, 201158, 201160, 202329], [2549, 101127, 201158, 201160, 202349], [2549, 101127, 201158, 201160, 202970]]"
2011-12,2,treb-fanout-2011-2,21100240,"ValueError: starter solution requires missing in-period lineup transition game=21100240 period=2 team=1610612748: starters=[2034, 2203, 2547, 2617, 202708] violations=[{'kind': 'participant', 'event_num': 197, 'player_id': 2034, 'event_type': 6}]"
2011-12,2,treb-fanout-2011-2,21100266,"ValueError: non-unique v3/team-local starter solution game=21100266 period=5 team=1610612762: candidates=[1952, 2248, 2572, 2734, 200794, 202324, 202330, 202379, 202683, 202692] prior=[1952, 2734, 200794, 202324, 202330] best_score=0 solutions=[[1952, 2734, 200794, 202324, 202330], [2248, 2734, 200794, 202324, 202330], [2572, 2734, 200794, 202324, 202330], [2734, 200794, 202324, 202330, 202379], [2734, 200794, 202324, 202330, 202683], [2734, 200794, 202324, 202330, 202692]]"
2011-12,2,treb-fanout-2011-2,21100287,"ValueError: starter solution requires missing in-period lineup transition game=21100287 period=4 team=1610612752: starters=[2405, 200764, 200779, 202391, 202697] violations=[{'kind': 'participant', 'event_num': 347, 'player_id': 2199, 'event_type': 6}]"
2011-12,4,treb-fanout-2011-4,21100444,"ValueError: starter solution requires missing in-period lineup transition game=21100444 period=3 team=1610612746: starters=[2406, 101108, 200751, 201599, 201933] violations=[{'kind': 'participant', 'event_num': 349, 'player_id': 201933, 'event_type': 6}]"
2011-12,4,treb-fanout-2011-4,21100452,"ValueError: starter solution requires missing in-period lineup transition game=21100452 period=2 team=1610612745: starters=[201584, 201609, 201941, 202335, 202718] violations=[{'kind': 'participant', 'event_num': 240, 'player_id': 2223, 'event_type': 6}]"
2011-12,4,treb-fanout-2011-4,21100468,"ValueError: non-unique v3/team-local starter solution game=21100468 period=5 team=1610612743: candidates=[1733, 1889, 2365, 201147, 201167, 201951, 202389, 202702, 202706] prior=[1733, 1889, 2365, 201167, 201951] best_score=0 solutions=[[1733, 1889, 2365, 201147, 201167], [1733, 1889, 2365, 201167, 201951], [1733, 1889, 2365, 201167, 202389], [1733, 1889, 2365, 201167, 202702], [1733, 1889, 2365, 201167, 202706]]"
2011-12,4,treb-fanout-2011-4,21100482,"ValueError: starter solution requires missing in-period lineup transition game=21100482 period=3 team=1610612740: starters=[2549, 2772, 201158, 202349, 202970] violations=[{'kind': 'participant', 'event_num': 340, 'player_id': 2549, 'event_type': 6}]"
2011-12,4,treb-fanout-2011-4,21100483,"ValueError: starter solution requires missing in-period lineup transition game=21100483 period=3 team=1610612758: starters=[201574, 201936, 201977, 202326, 202738] violations=[{'kind': 'participant', 'event_num': 322, 'player_id': 202326, 'event_type': 6}]"
2011-12,5,treb-fanout-2011-5,21100511,"ValueError: starter solution requires missing in-period lineup transition game=21100511 period=1 team=1610612750: starters=[2557, 201567, 201593, 201937, 202325] violations=[{'kind': 'participant', 'event_num': 67, 'player_id': 201567, 'event_type': 6}]"
2011-12,5,treb-fanout-2011-5,21100565,"ValueError: non-unique v3/team-local starter solution game=21100565 period=5 team=1610612745: candidates=[2223, 2449, 2755, 200768, 201584, 201609, 202718] prior=[2223, 2449, 200768, 201584, 201609] best_score=0 solutions=[[2223, 2449, 200768, 201584, 201609], [2223, 2755, 200768, 201584, 201609], [2223, 200768, 201584, 201609, 202718]]"
2011-12,5,treb-fanout-2011-5,21100568,"ValueError: starter solution requires missing in-period lineup transition game=21100568 period=4 team=1610612752: starters=[1884, 2747, 200779, 202697, 202725] violations=[{'kind': 'participant', 'event_num': 529, 'player_id': 2199, 'event_type': 6}]"
